codigo,fundo,data,cota,variacao,captacao,resgate,patrimonio_liquido,cotistas
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-03,1.0266287,0.002997575619614,2914015.99,598949.77,420243962.21,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-04,1.0279524,0.001289365863238,2584584.16,32621.65,423337746.93,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-05,1.0331409,0.005047412701211,1245161.38,437706.28,426281962.17,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-06,1.0292061,-0.003808580223666,2142038.88,189140.4,426611339.97,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-09,1.0292768,6.86937242211361E-05,1632327.46,33405.09,428239548.58,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-10,1.0213661,-0.007685687659529,368151.72,33943.01,425282446.41,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-11,1.0183127,-0.002989525499231,85266.68,33727.6,424062589.39,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-12,1.0191444,0.000816743226319,2067668.74,33891.54,426442738.89,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-13,1.0201806,0.001016735214362,833172.43,189596.98,427519870.04,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-16,1.0205773,0.000388852718822,128000,135565.9,427678584.51,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-17,1.0262589,0.005567045239983,944897.23,233688.88,430770680.71,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-18,1.0291969,0.002862825355278,1117665.64,39880.56,433081697.53,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-19,1.0338694,0.004539947603806,10424878.67,43944.97,445428795.56,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-20,1.0240662,-0.009482048699768,922696.5,88926.74,442038960.09,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-23,1.0158073,-0.008064810653842,1557504.17,34287.09,439997251.54,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-24,1.0205969,0.004715067513297,1305559.8,1234564.32,442142828.81,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-25,1.0241672,0.003498246957246,479495.62,36000,444133052.42,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-26,1.0399847,0.015444255586393,973799.1,168123.06,451798031.05,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-27,1.052529,0.012062004373718,2204348.74,61000,459390999.34,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-30,1.0600274,0.007124174250781,3290968.54,0,465954758.27,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-07-31,1.0510706,-0.008449592906749,495366.05,79000,462433957.78,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-01,1.0524673,0.001328835570132,2619685.71,37300,465630839.94,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-02,1.0471817,-0.005022103774626,1129674.9,38657.59,464383454.51,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-03,1.0557527,0.008184825995336,209629.73,602080.16,467791864.15,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-06,1.06221,0.006116299773612,1797023.33,38000,472412070.74,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-07,1.0625435,0.00031396804775,3455174.51,308000,475707536.4,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-08,1.0682197,0.005342087171019,814951.95,38200,479025560.04,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-09,1.0674366,-0.000733088895477,834545.65,38500,479470448.82,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-10,1.0740719,0.006216106886348,2051695.61,45562.39,484457011.48,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-13,1.0751443,0.000998443400297,2099748.82,39000,487001463.77,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-14,1.0757251,0.000540206556459,602410.53,38900,487828072.66,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-15,1.0743614,-0.001267703059081,791935.02,307087.7,487694487.94,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-16,1.0782724,0.003640302043614,558436.84,189400,489838874.53,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-17,1.0737696,-0.00417593921536,2472905.55,39600,490226654.59,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-20,1.0744659,0.000648463133991,8459644.7,63299.4,498940919.02,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-21,1.0732386,-0.001142241926896,939074.48,342707.92,498967359.27,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-22,1.073262,2.18031666023855E-05,4564085.41,166292.93,503376002.97,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-23,1.0717189,-0.00143776636087,945581.87,179257.22,503418592.38,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-24,1.0740477,0.002172957853034,323784.65,1184523.91,503651778.74,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-27,1.0737899,-0.000240026583549,1850380.19,80524.15,505300763.08,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-28,1.0707102,-0.002868065717511,1097002.21,1287884.1,503660645.31,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-29,1.0666751,-0.00376862011775,1305422.26,241000,502826952.56,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-30,1.0674086,0.000687650813261,755958.48,100000,503828678.15,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-08-31,1.0625597,-0.00454268402934,1085327.76,289000,502336266.87,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-03,1.0737341,0.010516491449845,1857507.72,252791.95,509223799.22,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-04,1.0715163,-0.002065502064245,1491740.68,487250.93,509176492.56,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-05,1.0772773,0.005376493106078,1717332.58,91000,513540422.28,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-06,1.0845043,0.006708579118858,2335483.03,116000,519205033.45,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-10,1.0814739,-0.002794272000581,2201096.93,47089.53,519908210.08,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-11,1.0798268,-0.001523014101404,3229399.83,117000,522228798.28,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-12,1.0764629,-0.003115221811498,2300050.98,43134.72,522858847.52,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-13,1.0862011,0.009046479911198,3284317.61,122335.81,530750875.49,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-14,1.0783744,-0.007205571785924,1371781.15,162500,528135773.23,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-17,1.0809073,0.002348813176574,1548954.68,43000,530882251.32,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-18,1.0820977,0.001101297030744,1638958.2,238500.74,532867324.51,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-19,1.0883409,0.005769534488429,2069218.93,43000,537967954.43,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-20,1.0852566,-0.002833946606252,1223084.07,43500,537622952.38,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-21,1.0933722,0.007478047127288,1566387.24,318500,542891252.7,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-24,1.0882394,-0.004694467263755,1535203.62,205383.42,541672486.87,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-25,1.0854624,-0.002551828209859,4023235.72,54669.81,544258781.77,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-26,1.0903134,0.004469063138438,4084427.88,732242.54,550043264.72,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-27,1.0932447,0.002688493051631,1614647.61,0,553136730.85,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-09-28,1.0960558,0.002571336499505,10479989.14,247000,564792006.56,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-01,1.0979926,0.001767063319222,1808196.93,45000,567553213.94,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-02,1.0969769,-0.000925051771751,1192698.27,146194.17,568074733.89,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-03,1.0947447,-0.002034865091508,5313502.49,396000,571836251.57,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-04,1.0954848,0.000676048032021,593073.97,4351060.03,568464848.74,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-05,1.1084673,0.01185091751159,1949660.03,51800,577099558.55,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-08,1.1087842,0.000285890255852,1699718.49,47000,578917275.14,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-09,1.1033874,-0.004867313224702,4390244.81,48854.2,580440896.92,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-10,1.0984591,-0.004466518287231,1931054.07,65400.67,579713980.36,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-11,1.1061346,0.006987515511502,1684898.67,47000,585402664.81,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-15,1.0971249,-0.008145211260908,2694183.72,267000,583061628.55,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-16,1.1014235,0.003918058919272,977482.87,47000,586276552.54,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-17,1.1059073,0.004070913685789,1981037.42,48000,590596277.54,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-18,1.1035697,-0.002113739551226,4011376.79,193944.04,593165349.04,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-19,1.098845,-0.004281288259364,1818894.83,153156.26,592291581.79,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-22,1.0953147,-0.003212737010224,8203104.43,276754.63,598315068.55,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-23,1.092135,-0.002903001301818,828301.53,398000,597008458.13,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-24,1.0903138,-0.001667559413442,1624105.93,48300,597588719.67,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-25,1.0993472,0.008285137728239,1258951.47,48300,603750460.24,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-26,1.1021713,0.002568888154716,1070560.7,49000,606322972.93,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-29,1.1078867,0.005185582313747,1850704.39,49000,611268807.13,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-30,1.1147754,0.006217874084056,2575524.63,976759.8,616668349.48,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-10-31,1.1109636,-0.003419343483898,1415579.22,188000,615787364.69,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-01,1.1250219,0.012654149964949,16609627.5,69000,640120271.95,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-05,1.1224106,-0.002321110371274,2957245.03,174404,641417282.75,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-06,1.1268985,0.00399844762692,6781564,413578.09,650349941.02,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-07,1.1247505,-0.001906116655582,18892468.98,50000,667952791.99,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-08,1.1255415,0.000703267080121,3128343.34,51500,671499402.96,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-09,1.1236644,-0.001667730599005,15956319.29,54970.38,686280844.54,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-12,1.121563,-0.001870131331027,2850309.59,11451149.48,676396558.06,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-13,1.1254712,0.003484601400011,16847171.82,54000,695546706.43,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-14,1.1202173,-0.004668178092873,837197.24,793575.57,692343412.28,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-16,1.1176665,-0.002277058210046,15572688.26,55000,706284571.21,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-19,1.1319946,0.012819655952827,1132385.23,134500,716336793.38,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-20,1.1320648,6.20144301040071E-05,121204801.22,11468650.15,826117341.84,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-21,1.1285082,-0.003141692949026,179495.45,122098.22,823579353.22,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-22,1.1265117,-0.001769149750086,1009160.84,68275.47,823063249.92,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-23,1.136578,0.008935814869921,11971008.58,189596.06,842199393.09,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-26,1.128989,-0.006677060439319,10179495.51,87162.75,846668252.73,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-27,1.1228232,-0.005461346390443,452847.39,1908885.5,840588296.45,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-28,1.1287353,0.005265388175093,2483552.08,82936.65,847414919.84,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-29,1.1279334,-0.000710441145944,11701325.74,187994.39,858326251.46,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-11-30,1.1224081,-0.004898604828973,908953.02,7526757.8,847503845.77,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-03,1.1250519,0.002355471240808,1664194.62,202016.24,850962296.09,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-04,1.1187351,-0.005614674309692,2334909.51,71004.41,848448301.41,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-05,1.1188538,0.000106101971771,18724917.67,415291.46,866847916.94,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-06,1.122997,0.003703075415215,7023396.11,68559.73,877012765.52,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-07,1.127223,0.003763144514188,1462195.6,68510.99,881706771.51,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-10,1.1313727,0.003681347878814,2378254.2,172640.04,887158316.96,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-11,1.1347283,0.002965954543538,24827894.01,155517.52,914461929.6,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-12,1.1365541,0.001609019533575,4562731.76,343984.21,920152073.46,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-13,1.1396596,0.002732382030913,3115690.48,1810782.27,923971165.6,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-14,1.143502,0.003371533043726,4468862.48,71629.11,931483593.53,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-17,1.1498409,0.005543409631116,3419084.74,76462,939989869.17,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-18,1.1580383,0.007129160216861,2644129.12,73842.84,949261471.84,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-19,1.166576,0.007372554085646,2468035.64,77287,958650683.76,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-20,1.1657976,-0.000667251855001,3381874.34,1001864.1,960391071.08,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-21,1.1668187,0.000875881027719,3984100.74,565738.81,964650615.78,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-24,1.16687,4.39656992126114E-05,3994670.38,76105.22,968611561.56,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-26,1.1658052,-0.000912526673922,520730.72,6425534.09,961822857.29,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-27,1.1712705,0.004688004479651,2399181.63,151238.04,968579825.1,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-28,1.1772053,0.005066976415781,3899810.85,10887.47,977376555.63,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2012-12-31,1.1772556,4.27283159531999E-05,3719649.91,148074.97,980989882.56,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-02,1.1885412,0.009586363403155,0,0,990394033.21,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-03,1.1940145,0.004605057022844,7909643.86,1560788.2,1001303658.9,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-04,1.1905717,-0.002883382069481,836438.58,2485446.65,996767568.5,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-07,1.1863342,-0.003559214451343,7063501.61,1162824.5,999120485.97,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-08,1.1832477,-0.002601712063936,3970205.88,422023.66,1000069273.52,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-09,1.1922996,0.007650046562524,12115860.18,96965.38,1019738758.98,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-10,1.1880783,-0.003540469190797,11493909.21,1011316.56,1026610982.78,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-11,1.1882718,0.000162868053394,14176948.59,480956.5,1040474145.57,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-14,1.1918992,0.003052668589796,5003569.96,282011.48,1048371947.47,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-15,1.191314,-0.000490981116524,5501427.61,81988.95,1053276621.64,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-16,1.1940246,0.002275302732949,12842246.13,94069.93,1068421374.19,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-17,1.1970749,0.002554637484018,8831135.9,84727.16,1079897229.59,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-18,1.1932552,-0.003190861323715,13448082.84,281767.84,1089617668.81,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-21,1.1978677,0.003865476555225,11713117.19,84966.48,1105457792.01,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-22,1.1997348,0.001558686322371,8501580.16,86485.14,1115595885.07,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-23,1.2047498,0.00418009046666,12177451.03,87335.66,1132349322.98,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-24,1.2026916,-0.001708404516855,13700634.04,173342.05,1143942109.52,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-25,1.2027573,5.46274705834904E-05,8317476.37,92590.53,1152229500.46,2
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-28,1.2013991,-0.001129238625282,1675305.29,91000,1152512632.5,1
24630,VERDE AM AÇÕES MASTER FUNDO DE INVESTIMENTO EM AÇÕES,2013-01-29,1.2076083,0.00516830751746,22854572.63,100000,1181223732.62,1
